Titre,lien_wikipedia,annee,url_imdb,url_allocine
Je ne suis pas un héros,https://fr.wikipedia.org/wiki/Je_ne_suis_pas_un_h%C3%A9ros_(film),2023,https://www.imdb.com/title/t29198884,https://www.allocine.fr/film/fichefilm_gen_cfilm=307280.html
Je verrai toujours vos visages,https://fr.wikipedia.org/wiki/Je_verrai_toujours_vos_visages,2023,https://www.imdb.com/title/t24070754,https://www.allocine.fr/film/fichefilm_gen_cfilm=299938.html
Jeanne du Barry,https://fr.wikipedia.org/wiki/Jeanne_du_Barry_(film),2023,https://www.imdb.com/title/t17277414,https://www.allocine.fr/film/fichefilm_gen_cfilm=288952.html
Jeff Panacloc : À la poursuite de Jean-Marc,https://fr.wikipedia.org/wiki/Jeff_Panacloc_:_%C3%80_la_poursuite_de_Jean-Marc,2023,https://www.imdb.com/title/t24053750,https://www.allocine.fr/film/fichefilm_gen_cfilm=294092.html
L'Amour et les Forêts,https://fr.wikipedia.org/wiki/L%27Amour_et_les_For%C3%AAts_(film),2023,https://www.imdb.com/title/t23049206,https://www.allocine.fr/film/fichefilm_gen_cfilm=301066.html
La Fille de son père,"https://fr.wikipedia.org/wiki/La_Fille_de_son_p%C3%A8re_(film,_2023)",2023,https://www.imdb.com/title/t26256216,https://www.allocine.fr/film/fichefilm_gen_cfilm=299454.html
La Plus Belle pour aller danser,https://fr.wikipedia.org/wiki/La_Plus_Belle_pour_aller_danser_(film),2023,https://www.imdb.com/title/t18240922,https://www.allocine.fr/film/fichefilm_gen_cfilm=298668.html
La Tresse,https://fr.wikipedia.org/wiki/La_Tresse_(film),2023,https://www.imdb.com/title/t19894774,https://www.allocine.fr/film/fichefilm_gen_cfilm=263739.html
La Vie pour de vrai,https://fr.wikipedia.org/wiki/La_Vie_pour_de_vrai,2023,https://www.imdb.com/title/t26660615,https://www.allocine.fr/film/fichefilm_gen_cfilm=297442.html
Le Consentement,https://fr.wikipedia.org/wiki/Le_Consentement_(film),2023,https://www.imdb.com/title/t26255020,https://www.allocine.fr/film/fichefilm_gen_cfilm=285420.html
Le Livre des solutions,https://fr.wikipedia.org/wiki/Le_Livre_des_solutions,2023,https://www.imdb.com/title/t15732890,https://www.allocine.fr/film/fichefilm_gen_cfilm=297560.html
Le Procès Goldman,https://fr.wikipedia.org/wiki/Le_Proc%C3%A8s_Goldman,2023,https://www.imdb.com/title/t16160622,https://www.allocine.fr/film/fichefilm_gen_cfilm=299937.html
Le Processus de paix,https://fr.wikipedia.org/wiki/Le_Processus_de_paix,2023,https://www.imdb.com/title/t13774506,https://www.allocine.fr/film/fichefilm_gen_cfilm=290254.html
Le Règne animal,https://fr.wikipedia.org/wiki/Le_R%C3%A8gne_animal,2023,https://www.imdb.com/title/t16606592,https://www.allocine.fr/film/fichefilm_gen_cfilm=300678.html
Le Temps d'aimer,"https://fr.wikipedia.org/wiki/Le_Temps_d%27aimer_(film,_2023)",2023,https://www.imdb.com/title/t16969006,https://www.allocine.fr/film/fichefilm_gen_cfilm=280197.html
Les Blagues de Toto 2 : Classe verte,https://fr.wikipedia.org/wiki/Les_Blagues_de_Toto_2_:_Classe_verte,2023,https://www.imdb.com/title/t27736473,https://www.allocine.fr/film/fichefilm_gen_cfilm=306731.html
Les Choses simples,"https://fr.wikipedia.org/wiki/Les_Choses_simples_(film,_2023)",2023,https://www.imdb.com/title/t25971180,https://www.allocine.fr/film/fichefilm_gen_cfilm=309055.html
Les Petites Victoires,https://fr.wikipedia.org/wiki/Les_Petites_Victoires_(film),2023,https://www.imdb.com/title/t17634642,https://www.allocine.fr/film/fichefilm_gen_cfilm=295765.html
Les Trois Mousquetaires : D'Artagnan,https://fr.wikipedia.org/wiki/Les_Trois_Mousquetaires_:_D%27Artagnan,2023,https://www.imdb.com/title/t12672536,https://www.allocine.fr/film/fichefilm_gen_cfilm=288402.html
Les Trois Mousquetaires : Milady,https://fr.wikipedia.org/wiki/Les_Trois_Mousquetaires_:_Milady,2023,https://www.imdb.com/title/t12672620,https://www.allocine.fr/film/fichefilm_gen_cfilm=288401.html
Little Girl Blue,https://fr.wikipedia.org/wiki/Little_Girl_Blue_(film),2023,https://www.imdb.com/title/t26714897,https://www.allocine.fr/film/fichefilm_gen_cfilm=280203.html
Ma France à moi,https://fr.wikipedia.org/wiki/Ma_France_%C3%A0_moi,2023,NA,NA
Ma langue au chat,https://fr.wikipedia.org/wiki/Ma_langue_au_chat,2023,https://www.imdb.com/title/t27530851,https://www.allocine.fr/film/fichefilm_gen_cfilm=291592.html
Marie-Line et son juge,https://fr.wikipedia.org/wiki/Marie-Line_et_son_juge,2023,https://www.imdb.com/title/t25969960,https://www.allocine.fr/film/fichefilm_gen_cfilm=305686.html
Marinette,https://fr.wikipedia.org/wiki/Marinette_(film),2023,https://www.imdb.com/title/t20251542,https://www.allocine.fr/film/fichefilm_gen_cfilm=299647.html
Mon crime,https://fr.wikipedia.org/wiki/Mon_crime,2023,https://www.imdb.com/title/t20330434,https://www.allocine.fr/film/fichefilm_gen_cfilm=304685.html
"Monsieur, le Maire","https://fr.wikipedia.org/wiki/Monsieur,_le_Maire",2023,https://www.imdb.com/title/t29198923,https://www.allocine.fr/film/fichefilm_gen_cfilm=304914.html
Noël Joyeux,https://fr.wikipedia.org/wiki/No%C3%ABl_Joyeux,2023,https://www.imdb.com/title/t12754820,https://www.allocine.fr/film/fichefilm_gen_cfilm=296975.html
Nouveau Départ,"https://fr.wikipedia.org/wiki/Nouveau_D%C3%A9part_(film,_2023)",2023,https://www.imdb.com/title/t22397870,https://www.allocine.fr/film/fichefilm_gen_cfilm=308285.html
Quand tu seras grand,https://fr.wikipedia.org/wiki/Quand_tu_seras_grand,2023,https://www.imdb.com/title/t20766628,https://www.allocine.fr/film/fichefilm_gen_cfilm=292521.html
Rien à perdre,"https://fr.wikipedia.org/wiki/Rien_%C3%A0_perdre_(film,_2023)",2023,https://www.imdb.com/title/t14748950,https://www.allocine.fr/film/fichefilm_gen_cfilm=298732.html
Sage-Homme,https://fr.wikipedia.org/wiki/Sage-Homme,2023,https://www.imdb.com/title/t15568526,https://www.allocine.fr/film/fichefilm_gen_cfilm=295067.html
Sexygénaires,https://fr.wikipedia.org/wiki/Sexyg%C3%A9naires,2023,https://www.imdb.com/title/t14495660,https://www.allocine.fr/film/fichefilm_gen_cfilm=287311.html
Soudain seuls,https://fr.wikipedia.org/wiki/Soudain_seuls,2023,https://www.imdb.com/title/t14904622,https://www.allocine.fr/film/fichefilm_gen_cfilm=293898.html
Sur les chemins noirs,https://fr.wikipedia.org/wiki/Sur_les_chemins_noirs_(film),2023,https://www.imdb.com/title/t15441522,https://www.allocine.fr/film/fichefilm_gen_cfilm=295626.html
"Toni, en famille","https://fr.wikipedia.org/wiki/Toni,_en_famille",2023,https://www.imdb.com/title/t23856264,https://www.allocine.fr/film/fichefilm_gen_cfilm=305325.html
Un petit miracle,https://fr.wikipedia.org/wiki/Un_petit_miracle,2023,https://www.imdb.com/title/t14766300,https://www.allocine.fr/film/fichefilm_gen_cfilm=289452.html
Une année difficile,https://fr.wikipedia.org/wiki/Une_ann%C3%A9e_difficile,2023,https://www.imdb.com/title/t21352380,https://www.allocine.fr/film/fichefilm_gen_cfilm=302829.html
Une histoire d'amour,"https://fr.wikipedia.org/wiki/Une_histoire_d%27amour_(film,_2022)",2023,https://www.imdb.com/title/t26597966,https://www.allocine.fr/film/fichefilm_gen_cfilm=291946.html
Vermines,https://fr.wikipedia.org/wiki/Vermines,2023,https://www.imdb.com/title/t26744289,https://www.allocine.fr/film/fichefilm_gen_cfilm=311895.html
Wahou !,https://fr.wikipedia.org/wiki/Wahou_!,2023,https://www.imdb.com/title/t24799686,https://www.allocine.fr/film/fichefilm_gen_cfilm=311433.html
Yannick,https://fr.wikipedia.org/wiki/Yannick_(film),2023,https://www.imdb.com/title/t28236368,https://www.allocine.fr/film/fichefilm_gen_cfilm=315119.html
À l'ancienne,https://fr.wikipedia.org/wiki/%C3%80_l%27ancienne,2024,NA,NA
À toute allure,"https://fr.wikipedia.org/wiki/%C3%80_toute_allure_(film,_2024)",2024,https://www.imdb.com/title/t23790342,https://www.allocine.fr/film/fichefilm_gen_cfilm=314055.html
Belle Enfant,https://fr.wikipedia.org/wiki/Belle_Enfant,2024,https://www.imdb.com/title/t15269862,https://www.allocine.fr/film/fichefilm_gen_cfilm=321509.html
Bis Repetita,https://fr.wikipedia.org/wiki/Bis_Repetita,2024,https://www.imdb.com/title/t28080273,https://www.allocine.fr/film/fichefilm_gen_cfilm=323931.html
Boléro,"https://fr.wikipedia.org/wiki/Bol%C3%A9ro_(film,_2024)",2024,https://www.imdb.com/title/t26656821,https://www.allocine.fr/film/fichefilm_gen_cfilm=286292.html
"Bonnard, Pierre et Marthe","https://fr.wikipedia.org/wiki/Bonnard,_Pierre_et_Marthe",2024,https://www.imdb.com/title/t23004264,https://www.allocine.fr/film/fichefilm_gen_cfilm=307371.html
Chien et Chat,https://fr.wikipedia.org/wiki/Chien_et_Chat,2024,https://www.imdb.com/title/t18113118,https://www.allocine.fr/film/fichefilm_gen_cfilm=300795.html
Cocorico,https://fr.wikipedia.org/wiki/Cocorico_(film),2024,https://www.imdb.com/title/t19381382,https://www.allocine.fr/film/fichefilm_gen_cfilm=303455.html
Daaaaaalí !,https://fr.wikipedia.org/wiki/Daaaaaal%C3%AD_!,2024,https://www.imdb.com/title/t23476446,https://www.allocine.fr/film/fichefilm_gen_cfilm=310162.html
Dans la peau de Blanche Houellebecq,https://fr.wikipedia.org/wiki/Dans_la_peau_de_Blanche_Houellebecq,2024,https://www.imdb.com/title/t29383085,https://www.allocine.fr/film/fichefilm_gen_cfilm=307806.html
Ducobu passe au vert,https://fr.wikipedia.org/wiki/Ducobu_passe_au_vert,2024,https://www.imdb.com/title/t28484935,https://www.allocine.fr/film/fichefilm_gen_cfilm=312486.html
Emilia Pérez,https://fr.wikipedia.org/wiki/Emilia_P%C3%A9rez,2024,https://www.imdb.com/title/t20221436,https://www.allocine.fr/film/fichefilm_gen_cfilm=304508.html
En fanfare,https://fr.wikipedia.org/wiki/En_fanfare,2024,https://www.imdb.com/title/t30327451,https://www.allocine.fr/film/fichefilm_gen_cfilm=314009.html
Et plus si affinités,"https://fr.wikipedia.org/wiki/Et_plus_si_affinit%C3%A9s_(film,_2024)",2024,https://www.imdb.com/title/t31159666,https://www.allocine.fr/film/fichefilm_gen_cfilm=320813.html
Fario,https://fr.wikipedia.org/wiki/Fario_(film),2024,https://www.imdb.com/title/t32889937,https://www.allocine.fr/film/fichefilm_gen_cfilm=302436.html
Finalement,https://fr.wikipedia.org/wiki/Finalement,2024,https://www.imdb.com/title/t27819140,https://www.allocine.fr/film/fichefilm_gen_cfilm=316451.html
Frères,"https://fr.wikipedia.org/wiki/Fr%C3%A8res_(film,_2024)",2024,NA,https://www.allocine.fr/film/fichefilm_gen_cfilm=311309.html
Heureux Gagnants,https://fr.wikipedia.org/wiki/Heureux_Gagnants,2024,https://www.imdb.com/title/t28444113,https://www.allocine.fr/film/fichefilm_gen_cfilm=316138.html
Jamais sans mon psy,https://fr.wikipedia.org/wiki/Jamais_sans_mon_psy,2024,https://www.imdb.com/title/t27821575,https://www.allocine.fr/film/fichefilm_gen_cfilm=316795.html
Joli Joli,https://fr.wikipedia.org/wiki/Joli_Joli,2024,https://www.imdb.com/title/t33504161,https://www.allocine.fr/film/fichefilm_gen_cfilm=321788.html
Karaoké,https://fr.wikipedia.org/wiki/Karaok%C3%A9_(film),2024,https://www.imdb.com/title/t28244038,https://www.allocine.fr/film/fichefilm_gen_cfilm=311631.html
L'Amour ouf,https://fr.wikipedia.org/wiki/L%27Amour_ouf,2024,https://www.imdb.com/title/t27490099,https://www.allocine.fr/film/fichefilm_gen_cfilm=221617.html
L'Empire,https://fr.wikipedia.org/wiki/L%27Empire_(film),2024,https://www.imdb.com/title/t17375596,https://www.allocine.fr/film/fichefilm_gen_cfilm=298872.html
L'Esprit Coubertin,https://fr.wikipedia.org/wiki/L%27Esprit_Coubertin,2024,https://www.imdb.com/title/t27751906,https://www.allocine.fr/film/fichefilm_gen_cfilm=299577.html
L'Heureuse Élue,https://fr.wikipedia.org/wiki/L%27Heureuse_%C3%89lue,2024,https://www.imdb.com/title/t32373672,https://www.allocine.fr/film/fichefilm_gen_cfilm=317524.html
L'Histoire de Souleymane,https://fr.wikipedia.org/wiki/L%27Histoire_de_Souleymane,2024,https://www.imdb.com/title/t32086046,https://www.allocine.fr/film/fichefilm_gen_cfilm=311444.html
La Famille Hennedricks,https://fr.wikipedia.org/wiki/La_Famille_Hennedricks,2024,https://www.imdb.com/title/t28596621,https://www.allocine.fr/film/fichefilm_gen_cfilm=317525.html
La Ferme des Bertrand,https://fr.wikipedia.org/wiki/La_Ferme_des_Bertrand,2024,https://www.imdb.com/title/t28359245,https://www.allocine.fr/film/fichefilm_gen_cfilm=319782.html
La Gardav,https://fr.wikipedia.org/wiki/La_Gardav,2024,https://www.imdb.com/title/t27487494,https://www.allocine.fr/film/fichefilm_gen_cfilm=313780.html
La Petite Vadrouille,https://fr.wikipedia.org/wiki/La_Petite_Vadrouille,2024,https://www.imdb.com/title/t30402052,https://www.allocine.fr/film/fichefilm_gen_cfilm=317100.html
La Plus Précieuse des marchandises,https://fr.wikipedia.org/wiki/La_Plus_Pr%C3%A9cieuse_des_marchandises_(film),2024,https://www.imdb.com/title/t10462154,https://www.allocine.fr/film/fichefilm_gen_cfilm=274858.html
La Promesse verte,https://fr.wikipedia.org/wiki/La_Promesse_verte,2024,https://www.imdb.com/title/t27662142,https://www.allocine.fr/film/fichefilm_gen_cfilm=314138.html
La Vie de ma mère,https://fr.wikipedia.org/wiki/La_Vie_de_ma_m%C3%A8re,2024,https://www.imdb.com/title/t25386452,https://www.allocine.fr/film/fichefilm_gen_cfilm=310110.html
Le Comte de Monte-Cristo,"https://fr.wikipedia.org/wiki/Le_Comte_de_Monte-Cristo_(film,_2024)",2024,https://www.imdb.com/title/t26446278,https://www.allocine.fr/film/fichefilm_gen_cfilm=288404.html
Le Déluge,https://fr.wikipedia.org/wiki/Le_D%C3%A9luge_(film),2024,https://www.imdb.com/title/t27641422,https://www.allocine.fr/film/fichefilm_gen_cfilm=311661.html
Le Dernier des Juifs,https://fr.wikipedia.org/wiki/Le_Dernier_des_Juifs,2024,https://www.imdb.com/title/t16160544,https://www.allocine.fr/film/fichefilm_gen_cfilm=298017.html
Le Dernier Jaguar,https://fr.wikipedia.org/wiki/Le_Dernier_Jaguar,2024,https://www.imdb.com/title/t16740144,https://www.allocine.fr/film/fichefilm_gen_cfilm=295617.html
Le Deuxième Acte,https://fr.wikipedia.org/wiki/Le_Deuxi%C3%A8me_Acte,2024,https://www.imdb.com/title/t30784256,https://www.allocine.fr/film/fichefilm_gen_cfilm=325256.html
Le Fil,"https://fr.wikipedia.org/wiki/Le_Fil_(film,_2024)",2024,https://www.imdb.com/title/t29102598,https://www.allocine.fr/film/fichefilm_gen_cfilm=320038.html
